HGfA,HGaA,HPts/Pld,Helo,AGfA,AGaA,APts/Pld,Aelo
1.64,1.03,1.7857142857142858,1526,1.67,1.07,1.9285714285714286,1529,2
1.10,1.53,0.8214285714285714,1383,1.17,1.25,1.3571428571428572,1523,1
1.21,1.39,1.3928571428571428,1464,1.46,1.25,1.4285714285714286,1502,2
1.39,1.14,1.3928571428571428,1467,0.78,1.71,0.6428571428571429,1362,0
1.85,1.28,1.8928571428571428,1538,0.96,1.64,0.8928571428571429,1362,0
1.10,0.71,1.6785714285714286,1544,1.82,1.60,1.3928571428571428,1532,2
1.42,1.25,1.6428571428571428,1515,1.32,1.14,1.4285714285714286,1533,0
0.66,1.48,0.8148148148148148,1327,1.00,1.46,1.0357142857142858,1379,1
1.32,1.46,1.4285714285714286,1423,1.17,1.60,1.25,1437,0
1.42,1.17,1.3928571428571428,1478,1.53,1.60,1.1785714285714286,1462,0
1.00,1.46,1.0357142857142858,1379,1.32,1.46,1.4285714285714286,1423,0
1.32,1.14,1.4285714285714286,1533,2.03,1.29,1.7407407407407407,1583,2
1.17,1.25,1.3571428571428572,1523,1.42,1.25,1.6428571428571428,1515,0
1.21,1.57,1.0357142857142858,1430,1.42,1.17,1.3928571428571428,1478,2
0.78,1.71,0.6428571428571429,1362,1.25,1.03,1.5714285714285714,1490,2
1.82,1.60,1.3928571428571428,1532,1.39,1.14,1.3928571428571428,1467,1
1.17,1.60,1.25,1437,0.66,1.48,0.8148148148148148,1327,0
0.96,1.64,0.8928571428571429,1362,1.21,1.39,1.3928571428571428,1464,1
1.53,1.60,1.1785714285714286,1462,1.10,0.71,1.6785714285714286,1544,1
1.67,1.07,1.9285714285714286,1529,1.10,1.53,0.8214285714285714,1383,0
1.46,1.25,1.4285714285714286,1502,1.85,1.28,1.8928571428571428,1538,1
1.53,1.39,1.2142857142857142,1476,1.64,1.03,1.7857142857142858,1526,2
1.82,1.60,1.3928571428571428,1532,1.42,1.17,1.3928571428571428,1478,0
1.00,1.46,1.0357142857142858,1379,1.10,1.53,0.8214285714285714,1383,1
1.32,1.14,1.4285714285714286,1533,1.85,1.28,1.8928571428571428,1538,2
1.17,1.25,1.3571428571428572,1523,1.21,1.39,1.3928571428571428,1464,1
1.17,1.60,1.25,1437,1.42,1.25,1.6428571428571428,1515,2
0.96,1.64,0.8928571428571429,1362,1.64,1.03,1.7857142857142858,1526,1
1.53,1.60,1.1785714285714286,1462,1.32,1.46,1.4285714285714286,1423,0
1.21,1.57,1.0357142857142858,1430,0.66,1.48,0.8148148148148148,1327,1
1.67,1.07,1.9285714285714286,1529,1.25,1.03,1.5714285714285714,1490,0
1.46,1.25,1.4285714285714286,1502,1.39,1.14,1.3928571428571428,1467,2
1.53,1.39,1.2142857142857142,1476,1.10,0.71,1.6785714285714286,1544,2
0.78,1.71,0.6428571428571429,1362,2.03,1.29,1.7407407407407407,1583,2
2.03,1.29,1.7407407407407407,1583,1.67,1.07,1.9285714285714286,1529,0
1.10,1.53,0.8214285714285714,1383,0.78,1.71,0.6428571428571429,1362,1
1.21,1.39,1.3928571428571428,1464,1.53,1.39,1.2142857142857142,1476,0
1.39,1.14,1.3928571428571428,1467,1.17,1.25,1.3571428571428572,1523,1
1.85,1.28,1.8928571428571428,1538,1.21,1.57,1.0357142857142858,1430,0
1.10,0.71,1.6785714285714286,1544,1.00,1.46,1.0357142857142858,1379,0
1.42,1.25,1.6428571428571428,1515,1.82,1.60,1.3928571428571428,1532,2
1.25,1.03,1.5714285714285714,1490,1.53,1.60,1.1785714285714286,1462,2
0.66,1.48,0.8148148148148148,1327,1.32,1.14,1.4285714285714286,1533,2
1.32,1.46,1.4285714285714286,1423,0.96,1.64,0.8928571428571429,1362,1
1.42,1.17,1.3928571428571428,1478,1.46,1.25,1.4285714285714286,1502,1
1.64,1.03,1.7857142857142858,1526,1.17,1.60,1.25,1437,1
1.00,1.46,1.0357142857142858,1379,1.67,1.07,1.9285714285714286,1529,2
1.17,1.25,1.3571428571428572,1523,1.10,0.71,1.6785714285714286,1544,1
1.17,1.60,1.25,1437,1.85,1.28,1.8928571428571428,1538,2
0.96,1.64,0.8928571428571429,1362,1.32,1.14,1.4285714285714286,1533,0
1.10,1.53,0.8214285714285714,1383,1.25,1.03,1.5714285714285714,1490,0
1.39,1.14,1.3928571428571428,1467,1.64,1.03,1.7857142857142858,1526,0
0.78,1.71,0.6428571428571429,1362,1.53,1.60,1.1785714285714286,1462,1
1.46,1.25,1.4285714285714286,1502,2.03,1.29,1.7407407407407407,1583,0
1.42,1.25,1.6428571428571428,1515,1.42,1.17,1.3928571428571428,1478,0
1.53,1.39,1.2142857142857142,1476,1.21,1.57,1.0357142857142858,1430,0
1.32,1.46,1.4285714285714286,1423,1.21,1.39,1.3928571428571428,1464,0
1.82,1.60,1.3928571428571428,1532,0.66,1.48,0.8148148148148148,1327,0
2.03,1.29,1.7407407407407407,1583,1.32,1.46,1.4285714285714286,1423,1
1.32,1.14,1.4285714285714286,1533,1.10,1.53,0.8214285714285714,1383,0
1.64,1.03,1.7857142857142858,1526,1.00,1.46,1.0357142857142858,1379,0
1.53,1.60,1.1785714285714286,1462,0.96,1.64,0.8928571428571429,1362,1
1.85,1.28,1.8928571428571428,1538,1.53,1.39,1.2142857142857142,1476,0
1.21,1.57,1.0357142857142858,1430,0.78,1.71,0.6428571428571429,1362,0
1.10,0.71,1.6785714285714286,1544,1.42,1.25,1.6428571428571428,1515,1
1.67,1.07,1.9285714285714286,1529,1.39,1.14,1.3928571428571428,1467,1
1.25,1.03,1.5714285714285714,1490,1.17,1.25,1.3571428571428572,1523,2
0.66,1.48,0.8148148148148148,1327,1.46,1.25,1.4285714285714286,1502,2
1.42,1.17,1.3928571428571428,1478,1.17,1.60,1.25,1437,0
1.21,1.39,1.3928571428571428,1464,1.82,1.60,1.3928571428571428,1532,0
2.03,1.29,1.7407407407407407,1583,1.42,1.25,1.6428571428571428,1515,2
1.53,1.60,1.1785714285714286,1462,1.53,1.39,1.2142857142857142,1476,0
1.67,1.07,1.9285714285714286,1529,0.78,1.71,0.6428571428571429,1362,0
1.25,1.03,1.5714285714285714,1490,1.46,1.25,1.4285714285714286,1502,0
0.66,1.48,0.8148148148148148,1327,1.39,1.14,1.3928571428571428,1467,2
1.32,1.14,1.4285714285714286,1533,1.32,1.46,1.4285714285714286,1423,0
1.64,1.03,1.7857142857142858,1526,1.17,1.25,1.3571428571428572,1523,1
1.21,1.39,1.3928571428571428,1464,1.17,1.60,1.25,1437,0
1.85,1.28,1.8928571428571428,1538,1.82,1.60,1.3928571428571428,1532,0
1.21,1.57,1.0357142857142858,1430,1.00,1.46,1.0357142857142858,1379,0
1.10,0.71,1.6785714285714286,1544,0.96,1.64,0.8928571428571429,1362,1
1.42,1.17,1.3928571428571428,1478,1.10,1.53,0.8214285714285714,1383,0
1.00,1.46,1.0357142857142858,1379,2.03,1.29,1.7407407407407407,1583,0
1.17,1.25,1.3571428571428572,1523,1.42,1.17,1.3928571428571428,1478,2
0.96,1.64,0.8928571428571429,1362,0.66,1.48,0.8148148148148148,1327,1
1.10,1.53,0.8214285714285714,1383,1.21,1.57,1.0357142857142858,1430,0
1.39,1.14,1.3928571428571428,1467,1.85,1.28,1.8928571428571428,1538,2
0.78,1.71,0.6428571428571429,1362,1.21,1.39,1.3928571428571428,1464,2
1.46,1.25,1.4285714285714286,1502,1.53,1.60,1.1785714285714286,1462,1
1.42,1.25,1.6428571428571428,1515,1.64,1.03,1.7857142857142858,1526,0
1.53,1.39,1.2142857142857142,1476,1.25,1.03,1.5714285714285714,1490,2
1.32,1.46,1.4285714285714286,1423,1.67,1.07,1.9285714285714286,1529,0
1.82,1.60,1.3928571428571428,1532,1.32,1.14,1.4285714285714286,1533,0
1.17,1.60,1.25,1437,1.10,0.71,1.6785714285714286,1544,2
1.25,1.03,1.5714285714285714,1490,1.17,1.60,1.25,1437,2
2.03,1.29,1.7407407407407407,1583,1.10,1.53,0.8214285714285714,1383,0
1.32,1.14,1.4285714285714286,1533,0.78,1.71,0.6428571428571429,1362,2
1.64,1.03,1.7857142857142858,1526,1.46,1.25,1.4285714285714286,1502,0
1.21,1.39,1.3928571428571428,1464,1.42,1.25,1.6428571428571428,1515,1
1.53,1.60,1.1785714285714286,1462,1.00,1.46,1.0357142857142858,1379,0
1.85,1.28,1.8928571428571428,1538,1.17,1.25,1.3571428571428572,1523,2
1.21,1.57,1.0357142857142858,1430,1.82,1.60,1.3928571428571428,1532,0
1.10,0.71,1.6785714285714286,1544,1.39,1.14,1.3928571428571428,1467,2
1.67,1.07,1.9285714285714286,1529,1.53,1.39,1.2142857142857142,1476,1
0.66,1.48,0.8148148148148148,1327,1.32,1.46,1.4285714285714286,1423,2
1.42,1.17,1.3928571428571428,1478,0.96,1.64,0.8928571428571429,1362,0
1.17,1.60,1.25,1437,2.03,1.29,1.7407407407407407,1583,1
0.96,1.64,0.8928571428571429,1362,1.25,1.03,1.5714285714285714,1490,1
1.39,1.14,1.3928571428571428,1467,1.21,1.57,1.0357142857142858,1430,1
1.42,1.25,1.6428571428571428,1515,1.85,1.28,1.8928571428571428,1538,1
1.32,1.46,1.4285714285714286,1423,1.64,1.03,1.7857142857142858,1526,2
1.00,1.46,1.0357142857142858,1379,1.32,1.14,1.4285714285714286,1533,1
1.17,1.25,1.3571428571428572,1523,0.66,1.48,0.8148148148148148,1327,0
1.10,1.53,0.8214285714285714,1383,1.21,1.39,1.3928571428571428,1464,2
0.78,1.71,0.6428571428571429,1362,1.10,0.71,1.6785714285714286,1544,2
1.46,1.25,1.4285714285714286,1502,1.67,1.07,1.9285714285714286,1529,2
1.53,1.39,1.2142857142857142,1476,1.42,1.17,1.3928571428571428,1478,1
1.82,1.60,1.3928571428571428,1532,1.53,1.60,1.1785714285714286,1462,1
1.32,1.14,1.4285714285714286,1533,1.21,1.39,1.3928571428571428,1464,0
0.96,1.64,0.8928571428571429,1362,1.17,1.25,1.3571428571428572,1523,1
1.53,1.60,1.1785714285714286,1462,2.03,1.29,1.7407407407407407,1583,2
1.85,1.28,1.8928571428571428,1538,1.00,1.46,1.0357142857142858,1379,0
1.21,1.57,1.0357142857142858,1430,1.64,1.03,1.7857142857142858,1526,2
1.46,1.25,1.4285714285714286,1502,1.10,0.71,1.6785714285714286,1544,1
1.53,1.39,1.2142857142857142,1476,1.10,1.53,0.8214285714285714,1383,1
0.66,1.48,0.8148148148148148,1327,1.42,1.25,1.6428571428571428,1515,0
1.32,1.46,1.4285714285714286,1423,1.39,1.14,1.3928571428571428,1467,1
1.42,1.17,1.3928571428571428,1478,0.78,1.71,0.6428571428571429,1362,1
1.17,1.60,1.25,1437,1.67,1.07,1.9285714285714286,1529,1
1.25,1.03,1.5714285714285714,1490,1.82,1.60,1.3928571428571428,1532,1
2.03,1.29,1.7407407407407407,1583,1.21,1.57,1.0357142857142858,1430,0
1.17,1.25,1.3571428571428572,1523,1.32,1.46,1.4285714285714286,1423,2
1.64,1.03,1.7857142857142858,1526,1.53,1.60,1.1785714285714286,1462,0
1.10,1.53,0.8214285714285714,1383,1.46,1.25,1.4285714285714286,1502,0
1.21,1.39,1.3928571428571428,1464,1.85,1.28,1.8928571428571428,1538,2
1.39,1.14,1.3928571428571428,1467,0.96,1.64,0.8928571428571429,1362,0
1.10,0.71,1.6785714285714286,1544,1.32,1.14,1.4285714285714286,1533,1
1.67,1.07,1.9285714285714286,1529,1.42,1.17,1.3928571428571428,1478,2
0.78,1.71,0.6428571428571429,1362,0.66,1.48,0.8148148148148148,1327,1
1.42,1.25,1.6428571428571428,1515,1.53,1.39,1.2142857142857142,1476,0
1.82,1.60,1.3928571428571428,1532,1.17,1.60,1.25,1437,2
1.00,1.46,1.0357142857142858,1379,1.25,1.03,1.5714285714285714,1490,0
1.64,1.03,1.7857142857142858,1526,1.42,1.17,1.3928571428571428,1478,1
1.10,1.53,0.8214285714285714,1383,1.85,1.28,1.8928571428571428,1538,2
1.21,1.39,1.3928571428571428,1464,1.21,1.57,1.0357142857142858,1430,0
1.39,1.14,1.3928571428571428,1467,1.17,1.60,1.25,1437,0
1.10,0.71,1.6785714285714286,1544,0.66,1.48,0.8148148148148148,1327,0
1.00,1.46,1.0357142857142858,1379,1.46,1.25,1.4285714285714286,1502,0
2.03,1.29,1.7407407407407407,1583,1.25,1.03,1.5714285714285714,1490,0
1.17,1.25,1.3571428571428572,1523,1.32,1.14,1.4285714285714286,1533,0
1.67,1.07,1.9285714285714286,1529,1.53,1.60,1.1785714285714286,1462,0
0.78,1.71,0.6428571428571429,1362,1.53,1.39,1.2142857142857142,1476,1
1.42,1.25,1.6428571428571428,1515,1.32,1.46,1.4285714285714286,1423,1
1.82,1.60,1.3928571428571428,1532,0.96,1.64,0.8928571428571429,1362,0
1.32,1.14,1.4285714285714286,1533,1.39,1.14,1.3928571428571428,1467,1
1.17,1.60,1.25,1437,1.17,1.25,1.3571428571428572,1523,1
0.96,1.64,0.8928571428571429,1362,1.42,1.25,1.6428571428571428,1515,0
1.53,1.60,1.1785714285714286,1462,1.10,1.53,0.8214285714285714,1383,2
1.85,1.28,1.8928571428571428,1538,1.10,0.71,1.6785714285714286,1544,0
1.21,1.57,1.0357142857142858,1430,1.67,1.07,1.9285714285714286,1529,1
1.46,1.25,1.4285714285714286,1502,0.78,1.71,0.6428571428571429,1362,0
1.25,1.03,1.5714285714285714,1490,1.64,1.03,1.7857142857142858,1526,0
1.53,1.39,1.2142857142857142,1476,1.00,1.46,1.0357142857142858,1379,0
0.66,1.48,0.8148148148148148,1327,1.21,1.39,1.3928571428571428,1464,2
1.32,1.46,1.4285714285714286,1423,1.82,1.60,1.3928571428571428,1532,1
1.42,1.17,1.3928571428571428,1478,2.03,1.29,1.7407407407407407,1583,1
0.78,1.71,0.6428571428571429,1362,1.85,1.28,1.8928571428571428,1538,1
1.25,1.03,1.5714285714285714,1490,1.32,1.46,1.4285714285714286,1423,0
1.00,1.46,1.0357142857142858,1379,0.96,1.64,0.8928571428571429,1362,0
2.03,1.29,1.7407407407407407,1583,1.17,1.25,1.3571428571428572,1523,0
1.64,1.03,1.7857142857142858,1526,1.82,1.60,1.3928571428571428,1532,0
1.10,1.53,0.8214285714285714,1383,1.17,1.60,1.25,1437,2
1.53,1.60,1.1785714285714286,1462,0.66,1.48,0.8148148148148148,1327,1
1.21,1.57,1.0357142857142858,1430,1.32,1.14,1.4285714285714286,1533,2
1.46,1.25,1.4285714285714286,1502,1.42,1.25,1.6428571428571428,1515,2
1.53,1.39,1.2142857142857142,1476,1.39,1.14,1.3928571428571428,1467,0
1.42,1.17,1.3928571428571428,1478,1.21,1.39,1.3928571428571428,1464,1
1.67,1.07,1.9285714285714286,1529,1.10,0.71,1.6785714285714286,1544,1
0.96,1.64,0.8928571428571429,1362,1.21,1.57,1.0357142857142858,1430,0
1.32,1.14,1.4285714285714286,1533,1.25,1.03,1.5714285714285714,1490,2
1.17,1.25,1.3571428571428572,1523,1.46,1.25,1.4285714285714286,1502,0
1.17,1.60,1.25,1437,0.78,1.71,0.6428571428571429,1362,0
1.21,1.39,1.3928571428571428,1464,1.00,1.46,1.0357142857142858,1379,0
1.39,1.14,1.3928571428571428,1467,1.42,1.17,1.3928571428571428,1478,1
1.85,1.28,1.8928571428571428,1538,1.67,1.07,1.9285714285714286,1529,2
1.42,1.25,1.6428571428571428,1515,1.53,1.60,1.1785714285714286,1462,0
0.66,1.48,0.8148148148148148,1327,1.64,1.03,1.7857142857142858,1526,2
1.32,1.46,1.4285714285714286,1423,1.53,1.39,1.2142857142857142,1476,0
1.82,1.60,1.3928571428571428,1532,1.10,1.53,0.8214285714285714,1383,1
1.10,0.71,1.6785714285714286,1544,2.03,1.29,1.7407407407407407,1583,0
1.17,1.25,1.3571428571428572,1523,1.00,1.46,1.0357142857142858,1379,2
1.17,1.60,1.25,1437,1.21,1.57,1.0357142857142858,1430,0
1.85,1.28,1.8928571428571428,1538,1.53,1.60,1.1785714285714286,1462,0
0.66,1.48,0.8148148148148148,1327,1.42,1.17,1.3928571428571428,1478,0
1.32,1.46,1.4285714285714286,1423,1.10,1.53,0.8214285714285714,1383,1
1.82,1.60,1.3928571428571428,1532,1.53,1.39,1.2142857142857142,1476,1
1.32,1.14,1.4285714285714286,1533,1.67,1.07,1.9285714285714286,1529,1
0.96,1.64,0.8928571428571429,1362,1.46,1.25,1.4285714285714286,1502,2
1.21,1.39,1.3928571428571428,1464,1.25,1.03,1.5714285714285714,1490,2
1.42,1.25,1.6428571428571428,1515,0.78,1.71,0.6428571428571429,1362,0
1.53,1.39,1.2142857142857142,1476,1.17,1.60,1.25,1437,0
1.00,1.46,1.0357142857142858,1379,1.39,1.14,1.3928571428571428,1467,1
2.03,1.29,1.7407407407407407,1583,1.21,1.39,1.3928571428571428,1464,0
1.64,1.03,1.7857142857142858,1526,1.85,1.28,1.8928571428571428,1538,0
1.10,1.53,0.8214285714285714,1383,0.66,1.48,0.8148148148148148,1327,2
1.53,1.60,1.1785714285714286,1462,1.17,1.25,1.3571428571428572,1523,1
1.21,1.57,1.0357142857142858,1430,1.42,1.25,1.6428571428571428,1515,0
1.67,1.07,1.9285714285714286,1529,0.96,1.64,0.8928571428571429,1362,0
0.78,1.71,0.6428571428571429,1362,1.82,1.60,1.3928571428571428,1532,1
1.46,1.25,1.4285714285714286,1502,1.32,1.46,1.4285714285714286,1423,2
1.25,1.03,1.5714285714285714,1490,1.10,0.71,1.6785714285714286,1544,2
1.42,1.17,1.3928571428571428,1478,1.32,1.14,1.4285714285714286,1533,1
1.32,1.14,1.4285714285714286,1533,1.53,1.60,1.1785714285714286,1462,0
1.17,1.25,1.3571428571428572,1523,1.53,1.39,1.2142857142857142,1476,1
1.17,1.60,1.25,1437,1.46,1.25,1.4285714285714286,1502,1
0.96,1.64,0.8928571428571429,1362,0.78,1.71,0.6428571428571429,1362,0
1.21,1.39,1.3928571428571428,1464,1.64,1.03,1.7857142857142858,1526,2
1.39,1.14,1.3928571428571428,1467,1.10,1.53,0.8214285714285714,1383,0
1.85,1.28,1.8928571428571428,1538,2.03,1.29,1.7407407407407407,1583,2
1.10,0.71,1.6785714285714286,1544,1.42,1.17,1.3928571428571428,1478,0
1.42,1.25,1.6428571428571428,1515,1.67,1.07,1.9285714285714286,1529,2
0.66,1.48,0.8148148148148148,1327,1.25,1.03,1.5714285714285714,1490,1
1.32,1.46,1.4285714285714286,1423,1.21,1.57,1.0357142857142858,1430,1
1.82,1.60,1.3928571428571428,1532,1.00,1.46,1.0357142857142858,1379,0
1.39,1.14,1.3928571428571428,1467,2.03,1.29,1.7407407407407407,1583,1
1.10,0.71,1.6785714285714286,1544,1.64,1.03,1.7857142857142858,1526,0
1.46,1.25,1.4285714285714286,1502,1.82,1.60,1.3928571428571428,1532,2
1.67,1.07,1.9285714285714286,1529,1.17,1.25,1.3571428571428572,1523,0
1.00,1.46,1.0357142857142858,1379,1.17,1.60,1.25,1437,0
2.03,1.29,1.7407407407407407,1583,0.66,1.48,0.8148148148148148,1327,2
1.64,1.03,1.7857142857142858,1526,1.32,1.14,1.4285714285714286,1533,2
1.53,1.60,1.1785714285714286,1462,1.21,1.39,1.3928571428571428,1464,0
1.21,1.57,1.0357142857142858,1430,1.10,0.71,1.6785714285714286,1544,1
0.78,1.71,0.6428571428571429,1362,1.32,1.46,1.4285714285714286,1423,1
1.25,1.03,1.5714285714285714,1490,1.39,1.14,1.3928571428571428,1467,1
1.53,1.39,1.2142857142857142,1476,0.96,1.64,0.8928571428571429,1362,0
1.42,1.17,1.3928571428571428,1478,1.85,1.28,1.8928571428571428,1538,1
