HGfA,HGaA,HPts/Pld,Helo,AGfA,AGaA,APts/Pld,Aelo
0.53,1.84,0.4230769230769231,1.502,1.33,1.44,1.2222222222222223,1.665,2
0.96,2.23,0.6538461538461539,1.564,1.07,1.50,1.0384615384615385,1.609,0
2.03,1.42,1.9230769230769231,1.835,0.92,1.80,0.9615384615384616,1.577,0
0.53,1.84,0.4230769230769231,1.502,2.74,0.74,2.4074074074074074,1.976,2
0.96,2.23,0.6538461538461539,1.564,2.07,0.96,2.3076923076923075,1.903,2
1.32,1.28,1.52,1.666,1.19,1.30,1.2307692307692308,1.681,0
1.30,1.30,1.4230769230769231,1.665,1.11,1.80,1.0384615384615385,1.645,1
1.07,1.69,0.9230769230769231,1.633,1.33,1.44,1.2222222222222223,1.665,0
0.84,1.32,0.96,1.643,0.92,1.80,0.9615384615384616,1.577,0
2.00,1.34,1.9615384615384615,1.871,1.07,1.50,1.0384615384615385,1.609,0
2.26,0.57,2.5,1.94,1.03,1.30,1.0384615384615385,1.6620000000000001,0
1.42,1.80,1.2692307692307692,1.667,1.23,1.50,1.2692307692307692,1.67,0
2.03,1.42,1.9230769230769231,1.835,1.73,1.11,1.9230769230769231,1.816,0
2.74,0.74,2.4074074074074074,1.976,1.32,1.28,1.52,1.666,0
2.07,0.96,2.3076923076923075,1.903,2.00,1.34,1.9615384615384615,1.871,2
1.33,1.44,1.2222222222222223,1.665,1.42,1.80,1.2692307692307692,1.667,0
1.23,1.50,1.2692307692307692,1.67,2.03,1.42,1.9230769230769231,1.835,0
1.19,1.30,1.2307692307692308,1.681,1.07,1.69,0.9230769230769231,1.633,2
1.03,1.30,1.0384615384615385,1.6620000000000001,1.30,1.30,1.4230769230769231,1.665,2
1.73,1.11,1.9230769230769231,1.816,0.84,1.32,0.96,1.643,0
0.92,1.80,0.9615384615384616,1.577,0.53,1.84,0.4230769230769231,1.502,1
1.11,1.80,1.0384615384615385,1.645,0.96,2.23,0.6538461538461539,1.564,0
1.07,1.50,1.0384615384615385,1.609,2.26,0.57,2.5,1.94,2
2.74,0.74,2.4074074074074074,1.976,2.26,0.57,2.5,1.94,0
1.32,1.28,1.52,1.666,1.03,1.30,1.0384615384615385,1.6620000000000001,2
1.23,1.50,1.2692307692307692,1.67,1.07,1.50,1.0384615384615385,1.609,1
0.84,1.32,0.96,1.643,2.00,1.34,1.9615384615384615,1.871,2
0.53,1.84,0.4230769230769231,1.502,1.11,1.80,1.0384615384615385,1.645,2
1.73,1.11,1.9230769230769231,1.816,1.07,1.69,0.9230769230769231,1.633,1
1.42,1.80,1.2692307692307692,1.667,1.30,1.30,1.4230769230769231,1.665,1
1.33,1.44,1.2222222222222223,1.665,1.19,1.30,1.2307692307692308,1.681,2
0.92,1.80,0.9615384615384616,1.577,2.07,0.96,2.3076923076923075,1.903,2
2.03,1.42,1.9230769230769231,1.835,0.96,2.23,0.6538461538461539,1.564,0
1.07,1.69,0.9230769230769231,1.633,2.74,0.74,2.4074074074074074,1.976,2
2.00,1.34,1.9615384615384615,1.871,1.42,1.80,1.2692307692307692,1.667,0
1.03,1.30,1.0384615384615385,1.6620000000000001,1.73,1.11,1.9230769230769231,1.816,2
1.11,1.80,1.0384615384615385,1.645,1.23,1.50,1.2692307692307692,1.67,0
1.30,1.30,1.4230769230769231,1.665,0.84,1.32,0.96,1.643,1
2.07,0.96,2.3076923076923075,1.903,1.32,1.28,1.52,1.666,2
2.26,0.57,2.5,1.94,2.03,1.42,1.9230769230769231,1.835,0
1.19,1.30,1.2307692307692308,1.681,0.92,1.80,0.9615384615384616,1.577,2
0.96,2.23,0.6538461538461539,1.564,0.53,1.84,0.4230769230769231,1.502,0
1.07,1.50,1.0384615384615385,1.609,1.33,1.44,1.2222222222222223,1.665,0
1.07,1.69,0.9230769230769231,1.633,1.23,1.50,1.2692307692307692,1.67,2
1.30,1.30,1.4230769230769231,1.665,1.73,1.11,1.9230769230769231,1.816,2
2.07,0.96,2.3076923076923075,1.903,1.42,1.80,1.2692307692307692,1.667,0
2.00,1.34,1.9615384615384615,1.871,0.53,1.84,0.4230769230769231,1.502,0
2.26,0.57,2.5,1.94,0.84,1.32,0.96,1.643,0
1.19,1.30,1.2307692307692308,1.681,2.74,0.74,2.4074074074074074,1.976,0
0.96,2.23,0.6538461538461539,1.564,1.32,1.28,1.52,1.666,1
1.03,1.30,1.0384615384615385,1.6620000000000001,0.92,1.80,0.9615384615384616,1.577,1
1.11,1.80,1.0384615384615385,1.645,1.33,1.44,1.2222222222222223,1.665,2
1.07,1.50,1.0384615384615385,1.609,2.03,1.42,1.9230769230769231,1.835,1
1.33,1.44,1.2222222222222223,1.665,2.07,0.96,2.3076923076923075,1.903,2
1.23,1.50,1.2692307692307692,1.67,1.30,1.30,1.4230769230769231,1.665,2
0.84,1.32,0.96,1.643,0.96,2.23,0.6538461538461539,1.564,1
2.74,0.74,2.4074074074074074,1.976,1.03,1.30,1.0384615384615385,1.6620000000000001,2
0.53,1.84,0.4230769230769231,1.502,1.07,1.69,0.9230769230769231,1.633,2
1.73,1.11,1.9230769230769231,1.816,1.19,1.30,1.2307692307692308,1.681,2
0.92,1.80,0.9615384615384616,1.577,2.00,1.34,1.9615384615384615,1.871,2
1.42,1.80,1.2692307692307692,1.667,1.07,1.50,1.0384615384615385,1.609,0
2.03,1.42,1.9230769230769231,1.835,1.11,1.80,1.0384615384615385,1.645,0
1.32,1.28,1.52,1.666,2.26,0.57,2.5,1.94,2
1.07,1.69,0.9230769230769231,1.633,2.03,1.42,1.9230769230769231,1.835,0
2.26,0.57,2.5,1.94,2.00,1.34,1.9615384615384615,1.871,0
1.07,1.50,1.0384615384615385,1.609,1.73,1.11,1.9230769230769231,1.816,2
1.32,1.28,1.52,1.666,1.42,1.80,1.2692307692307692,1.667,0
1.30,1.30,1.4230769230769231,1.665,0.92,1.80,0.9615384615384616,1.577,0
2.07,0.96,2.3076923076923075,1.903,1.11,1.80,1.0384615384615385,1.645,0
2.74,0.74,2.4074074074074074,1.976,1.33,1.44,1.2222222222222223,1.665,0
0.53,1.84,0.4230769230769231,1.502,0.84,1.32,0.96,1.643,2
0.96,2.23,0.6538461538461539,1.564,1.23,1.50,1.2692307692307692,1.67,2
1.03,1.30,1.0384615384615385,1.6620000000000001,1.19,1.30,1.2307692307692308,1.681,0
1.33,1.44,1.2222222222222223,1.665,1.30,1.30,1.4230769230769231,1.665,1
0.84,1.32,0.96,1.643,1.32,1.28,1.52,1.666,2
1.23,1.50,1.2692307692307692,1.67,1.03,1.30,1.0384615384615385,1.6620000000000001,0
2.00,1.34,1.9615384615384615,1.871,0.96,2.23,0.6538461538461539,1.564,0
1.19,1.30,1.2307692307692308,1.681,2.07,0.96,2.3076923076923075,1.903,2
1.73,1.11,1.9230769230769231,1.816,2.74,0.74,2.4074074074074074,1.976,0
0.92,1.80,0.9615384615384616,1.577,1.07,1.69,0.9230769230769231,1.633,0
1.11,1.80,1.0384615384615385,1.645,1.07,1.50,1.0384615384615385,1.609,0
1.42,1.80,1.2692307692307692,1.667,2.26,0.57,2.5,1.94,2
2.03,1.42,1.9230769230769231,1.835,0.53,1.84,0.4230769230769231,1.502,0
1.32,1.28,1.52,1.666,1.73,1.11,1.9230769230769231,1.816,0
2.07,0.96,2.3076923076923075,1.903,1.07,1.69,0.9230769230769231,1.633,0
2.00,1.34,1.9615384615384615,1.871,2.03,1.42,1.9230769230769231,1.835,1
0.96,2.23,0.6538461538461539,1.564,1.19,1.30,1.2307692307692308,1.681,1
1.33,1.44,1.2222222222222223,1.665,0.84,1.32,0.96,1.643,1
1.11,1.80,1.0384615384615385,1.645,2.26,0.57,2.5,1.94,2
1.23,1.50,1.2692307692307692,1.67,0.92,1.80,0.9615384615384616,1.577,0
1.30,1.30,1.4230769230769231,1.665,2.74,0.74,2.4074074074074074,1.976,2
1.07,1.50,1.0384615384615385,1.609,1.03,1.30,1.0384615384615385,1.6620000000000001,0
1.42,1.80,1.2692307692307692,1.667,0.53,1.84,0.4230769230769231,1.502,0
2.26,0.57,2.5,1.94,1.33,1.44,1.2222222222222223,1.665,0
1.73,1.11,1.9230769230769231,1.816,0.96,2.23,0.6538461538461539,1.564,0
2.03,1.42,1.9230769230769231,1.835,2.07,0.96,2.3076923076923075,1.903,0
1.07,1.69,0.9230769230769231,1.633,2.00,1.34,1.9615384615384615,1.871,1
0.84,1.32,0.96,1.643,1.23,1.50,1.2692307692307692,1.67,2
2.74,0.74,2.4074074074074074,1.976,1.42,1.80,1.2692307692307692,1.667,0
1.19,1.30,1.2307692307692308,1.681,1.30,1.30,1.4230769230769231,1.665,0
0.53,1.84,0.4230769230769231,1.502,1.07,1.50,1.0384615384615385,1.609,2
1.03,1.30,1.0384615384615385,1.6620000000000001,1.11,1.80,1.0384615384615385,1.645,0
0.92,1.80,0.9615384615384616,1.577,1.32,1.28,1.52,1.666,0
1.11,1.80,1.0384615384615385,1.645,0.84,1.32,0.96,1.643,2
1.32,1.28,1.52,1.666,0.53,1.84,0.4230769230769231,1.502,2
1.42,1.80,1.2692307692307692,1.667,2.03,1.42,1.9230769230769231,1.835,2
1.23,1.50,1.2692307692307692,1.67,2.74,0.74,2.4074074074074074,1.976,2
1.30,1.30,1.4230769230769231,1.665,2.26,0.57,2.5,1.94,2
2.07,0.96,2.3076923076923075,1.903,1.73,1.11,1.9230769230769231,1.816,0
2.00,1.34,1.9615384615384615,1.871,1.03,1.30,1.0384615384615385,1.6620000000000001,1
0.96,2.23,0.6538461538461539,1.564,1.07,1.69,0.9230769230769231,1.633,0
1.33,1.44,1.2222222222222223,1.665,0.92,1.80,0.9615384615384616,1.577,0
1.07,1.50,1.0384615384615385,1.609,1.19,1.30,1.2307692307692308,1.681,1
2.74,0.74,2.4074074074074074,1.976,2.00,1.34,1.9615384615384615,1.871,0
2.26,0.57,2.5,1.94,0.96,2.23,0.6538461538461539,1.564,0
1.73,1.11,1.9230769230769231,1.816,1.33,1.44,1.2222222222222223,1.665,1
2.03,1.42,1.9230769230769231,1.835,1.32,1.28,1.52,1.666,1
1.07,1.69,0.9230769230769231,1.633,1.30,1.30,1.4230769230769231,1.665,1
0.84,1.32,0.96,1.643,1.42,1.80,1.2692307692307692,1.667,0
1.19,1.30,1.2307692307692308,1.681,1.11,1.80,1.0384615384615385,1.645,1
0.53,1.84,0.4230769230769231,1.502,1.23,1.50,1.2692307692307692,1.67,1
1.03,1.30,1.0384615384615385,1.6620000000000001,2.07,0.96,2.3076923076923075,1.903,2
0.92,1.80,0.9615384615384616,1.577,1.07,1.50,1.0384615384615385,1.609,0
0.53,1.84,0.4230769230769231,1.502,0.96,2.23,0.6538461538461539,1.564,0
2.74,0.74,2.4074074074074074,1.976,1.07,1.69,0.9230769230769231,1.633,0
1.73,1.11,1.9230769230769231,1.816,1.03,1.30,1.0384615384615385,1.6620000000000001,0
1.32,1.28,1.52,1.666,2.07,0.96,2.3076923076923075,1.903,2
1.23,1.50,1.2692307692307692,1.67,1.11,1.80,1.0384615384615385,1.645,0
0.84,1.32,0.96,1.643,1.30,1.30,1.4230769230769231,1.665,0
1.33,1.44,1.2222222222222223,1.665,1.07,1.50,1.0384615384615385,1.609,0
0.92,1.80,0.9615384615384616,1.577,1.19,1.30,1.2307692307692308,1.681,2
1.42,1.80,1.2692307692307692,1.667,2.00,1.34,1.9615384615384615,1.871,2
2.03,1.42,1.9230769230769231,1.835,2.26,0.57,2.5,1.94,1
2.07,0.96,2.3076923076923075,1.903,2.74,0.74,2.4074074074074074,1.976,2
2.00,1.34,1.9615384615384615,1.871,1.33,1.44,1.2222222222222223,1.665,0
1.03,1.30,1.0384615384615385,1.6620000000000001,2.03,1.42,1.9230769230769231,1.835,1
1.11,1.80,1.0384615384615385,1.645,1.73,1.11,1.9230769230769231,1.816,2
1.30,1.30,1.4230769230769231,1.665,0.53,1.84,0.4230769230769231,1.502,0
1.07,1.69,0.9230769230769231,1.633,0.84,1.32,0.96,1.643,1
2.26,0.57,2.5,1.94,0.92,1.80,0.9615384615384616,1.577,0
1.19,1.30,1.2307692307692308,1.681,1.23,1.50,1.2692307692307692,1.67,1
0.96,2.23,0.6538461538461539,1.564,1.42,1.80,1.2692307692307692,1.667,2
1.07,1.50,1.0384615384615385,1.609,1.32,1.28,1.52,1.666,0
2.03,1.42,1.9230769230769231,1.835,1.19,1.30,1.2307692307692308,1.681,0
1.33,1.44,1.2222222222222223,1.665,1.03,1.30,1.0384615384615385,1.6620000000000001,0
1.32,1.28,1.52,1.666,1.30,1.30,1.4230769230769231,1.665,2
1.23,1.50,1.2692307692307692,1.67,2.07,0.96,2.3076923076923075,1.903,2
0.84,1.32,0.96,1.643,1.07,1.50,1.0384615384615385,1.609,2
2.74,0.74,2.4074074074074074,1.976,1.11,1.80,1.0384615384615385,1.645,0
0.53,1.84,0.4230769230769231,1.502,2.26,0.57,2.5,1.94,2
1.73,1.11,1.9230769230769231,1.816,2.00,1.34,1.9615384615384615,1.871,1
0.92,1.80,0.9615384615384616,1.577,0.96,2.23,0.6538461538461539,1.564,0
1.42,1.80,1.2692307692307692,1.667,1.07,1.69,0.9230769230769231,1.633,1
1.07,1.69,0.9230769230769231,1.633,1.73,1.11,1.9230769230769231,1.816,2
2.26,0.57,2.5,1.94,2.74,0.74,2.4074074074074074,1.976,1
0.96,2.23,0.6538461538461539,1.564,2.03,1.42,1.9230769230769231,1.835,2
1.30,1.30,1.4230769230769231,1.665,1.42,1.80,1.2692307692307692,1.667,2
2.07,0.96,2.3076923076923075,1.903,0.92,1.80,0.9615384615384616,1.577,0
2.00,1.34,1.9615384615384615,1.871,0.84,1.32,0.96,1.643,0
1.19,1.30,1.2307692307692308,1.681,1.33,1.44,1.2222222222222223,1.665,2
1.03,1.30,1.0384615384615385,1.6620000000000001,1.32,1.28,1.52,1.666,2
1.11,1.80,1.0384615384615385,1.645,0.53,1.84,0.4230769230769231,1.502,1
1.07,1.50,1.0384615384615385,1.609,1.23,1.50,1.2692307692307692,1.67,0
1.42,1.80,1.2692307692307692,1.667,1.03,1.30,1.0384615384615385,1.6620000000000001,0
0.92,1.80,0.9615384615384616,1.577,1.11,1.80,1.0384615384615385,1.645,2
1.32,1.28,1.52,1.666,1.07,1.69,0.9230769230769231,1.633,0
1.23,1.50,1.2692307692307692,1.67,2.00,1.34,1.9615384615384615,1.871,0
0.84,1.32,0.96,1.643,1.19,1.30,1.2307692307692308,1.681,2
2.74,0.74,2.4074074074074074,1.976,1.07,1.50,1.0384615384615385,1.609,0
0.53,1.84,0.4230769230769231,1.502,2.07,0.96,2.3076923076923075,1.903,2
1.33,1.44,1.2222222222222223,1.665,0.96,2.23,0.6538461538461539,1.564,0
1.73,1.11,1.9230769230769231,1.816,2.26,0.57,2.5,1.94,1
2.03,1.42,1.9230769230769231,1.835,1.30,1.30,1.4230769230769231,1.665,0
1.23,1.50,1.2692307692307692,1.67,1.73,1.11,1.9230769230769231,1.816,1
2.03,1.42,1.9230769230769231,1.835,1.33,1.44,1.2222222222222223,1.665,0
2.00,1.34,1.9615384615384615,1.871,1.32,1.28,1.52,1.666,1
2.26,0.57,2.5,1.94,1.07,1.69,0.9230769230769231,1.633,0
1.19,1.30,1.2307692307692308,1.681,0.53,1.84,0.4230769230769231,1.502,0
0.96,2.23,0.6538461538461539,1.564,1.30,1.30,1.4230769230769231,1.665,1
1.03,1.30,1.0384615384615385,1.6620000000000001,0.84,1.32,0.96,1.643,1
0.92,1.80,0.9615384615384616,1.577,2.74,0.74,2.4074074074074074,1.976,2
1.11,1.80,1.0384615384615385,1.645,1.42,1.80,1.2692307692307692,1.667,0
1.07,1.50,1.0384615384615385,1.609,2.07,0.96,2.3076923076923075,1.903,2
1.07,1.69,0.9230769230769231,1.633,1.07,1.50,1.0384615384615385,1.609,1
1.32,1.28,1.52,1.666,1.11,1.80,1.0384615384615385,1.645,0
1.33,1.44,1.2222222222222223,1.665,1.23,1.50,1.2692307692307692,1.67,2
1.30,1.30,1.4230769230769231,1.665,2.00,1.34,1.9615384615384615,1.871,2
2.07,0.96,2.3076923076923075,1.903,2.26,0.57,2.5,1.94,2
0.84,1.32,0.96,1.643,2.03,1.42,1.9230769230769231,1.835,2
2.74,0.74,2.4074074074074074,1.976,0.96,2.23,0.6538461538461539,1.564,0
0.53,1.84,0.4230769230769231,1.502,1.03,1.30,1.0384615384615385,1.6620000000000001,2
1.73,1.11,1.9230769230769231,1.816,0.92,1.80,0.9615384615384616,1.577,0
1.42,1.80,1.2692307692307692,1.667,1.19,1.30,1.2307692307692308,1.681,0
1.30,1.30,1.4230769230769231,1.665,2.07,0.96,2.3076923076923075,1.903,0
0.92,1.80,0.9615384615384616,1.577,2.03,1.42,1.9230769230769231,1.835,2
1.11,1.80,1.0384615384615385,1.645,2.00,1.34,1.9615384615384615,1.871,2
1.23,1.50,1.2692307692307692,1.67,1.32,1.28,1.52,1.666,2
2.74,0.74,2.4074074074074074,1.976,0.84,1.32,0.96,1.643,0
1.19,1.30,1.2307692307692308,1.681,2.26,0.57,2.5,1.94,2
1.33,1.44,1.2222222222222223,1.665,0.53,1.84,0.4230769230769231,1.502,1
1.03,1.30,1.0384615384615385,1.6620000000000001,1.07,1.69,0.9230769230769231,1.633,2
1.73,1.11,1.9230769230769231,1.816,1.42,1.80,1.2692307692307692,1.667,0
1.07,1.50,1.0384615384615385,1.609,0.96,2.23,0.6538461538461539,1.564,1
2.00,1.34,1.9615384615384615,1.871,2.07,0.96,2.3076923076923075,1.903,2
1.30,1.30,1.4230769230769231,1.665,1.03,1.30,1.0384615384615385,1.6620000000000001,0
0.84,1.32,0.96,1.643,1.73,1.11,1.9230769230769231,1.816,2
0.96,2.23,0.6538461538461539,1.564,1.11,1.80,1.0384615384615385,1.645,0
1.32,1.28,1.52,1.666,2.74,0.74,2.4074074074074074,1.976,1
1.07,1.69,0.9230769230769231,1.633,1.19,1.30,1.2307692307692308,1.681,2
2.26,0.57,2.5,1.94,1.07,1.50,1.0384615384615385,1.609,0
0.53,1.84,0.4230769230769231,1.502,0.92,1.80,0.9615384615384616,1.577,1
1.42,1.80,1.2692307692307692,1.667,1.33,1.44,1.2222222222222223,1.665,1
2.03,1.42,1.9230769230769231,1.835,1.23,1.50,1.2692307692307692,1.67,0
1.03,1.30,1.0384615384615385,1.6620000000000001,2.26,0.57,2.5,1.94,2
2.74,0.74,2.4074074074074074,1.976,0.53,1.84,0.4230769230769231,1.502,0
1.11,1.80,1.0384615384615385,1.645,1.30,1.30,1.4230769230769231,1.665,2
1.07,1.50,1.0384615384615385,1.609,2.00,1.34,1.9615384615384615,1.871,0
1.23,1.50,1.2692307692307692,1.67,1.42,1.80,1.2692307692307692,1.667,2
2.07,0.96,2.3076923076923075,1.903,0.96,2.23,0.6538461538461539,1.564,0
1.19,1.30,1.2307692307692308,1.681,1.32,1.28,1.52,1.666,0
1.33,1.44,1.2222222222222223,1.665,1.07,1.69,0.9230769230769231,1.633,0
1.73,1.11,1.9230769230769231,1.816,2.03,1.42,1.9230769230769231,1.835,0
0.92,1.80,0.9615384615384616,1.577,0.84,1.32,0.96,1.643,1
1.07,1.69,0.9230769230769231,1.633,1.11,1.80,1.0384615384615385,1.645,1
2.26,0.57,2.5,1.94,1.23,1.50,1.2692307692307692,1.67,0
2.03,1.42,1.9230769230769231,1.835,2.74,0.74,2.4074074074074074,1.976,2
1.32,1.28,1.52,1.666,1.33,1.44,1.2222222222222223,1.665,1
1.30,1.30,1.4230769230769231,1.665,1.07,1.50,1.0384615384615385,1.609,0
0.84,1.32,0.96,1.643,2.07,0.96,2.3076923076923075,1.903,2
0.53,1.84,0.4230769230769231,1.502,1.73,1.11,1.9230769230769231,1.816,2
0.96,2.23,0.6538461538461539,1.564,1.03,1.30,1.0384615384615385,1.6620000000000001,2
1.42,1.80,1.2692307692307692,1.667,0.92,1.80,0.9615384615384616,1.577,0
